scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw,cause,outcome,equipment,severity,rec_tools,pred_cause,pred_tool,cause_ok,outcome_consistent,tool_consistent,parse_mode
IEEE14_SCN_000199,E0,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.67989230155945,1.0,True,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The scenario explicitly states that no disturbance was injected and no limit violations occurred, indicating normal operation.""
}
```",E0,none,none,high,n1_security;grid_query_topology,E0,grid_query,True,True,False,json
IEEE14_SCN_001428,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.09542489051819,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single unit generator outage (gen_G2).""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_000337,E1,E3_LLM_Tools,Local,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,47.73413395881653,1.0,False,"```json
{
  ""event_class"": ""E9 (E1+E7)"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is a 40% demand increase (E1) which resulted in post-event overvoltage (V=1.0600 pu, E7).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E9,grid_query,False,True,False,json
IEEE14_SCN_002846,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.70487666130066,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001338,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.39236259460449,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly describes a single unit generator outage (gen_G2).""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_002166,E7,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.72952342033386,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of AVR setpoint shifts (excitation control) directly caused the observed overvoltage (V > 1.05 pu) at bus 1.""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_002390,E7,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.66444540023804,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of increased excitation setpoints resulted in a post-event bus overvoltage (V > 1.05 pu).""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_000539,E1,E3_LLM_Tools,Local,False,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",NO_EFFECT,50.57423257827759,1.0,False,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is a load increase (E1) which resulted in a post-event voltage violation (E7), classifying it as a compound event (E9).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E9,grid_query,False,True,False,json
IEEE14_SCN_001001,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.878050088882446,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage (line_1_2).""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_000095,E0,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,35.737754344940186,1.0,True,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The scenario explicitly states that no disturbance was injected and no limit violations occurred.""
}
```",E0,none,none,high,n1_security;grid_query_topology,E0,grid_query,True,True,False,json
IEEE14_SCN_002888,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.233985900878906,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism involving a transmission line outage (E3) and a load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001817,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.47486233711243,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage on line_6_13, which matches the definition of E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_002540,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.973236083984375,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly described as a compound mechanism involving a transmission line outage (E3) and a load surge (E1).""
}
```",E9,overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_002952,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.64991807937622,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": null,
  ""reason"": ""The event is explicitly described as a compound mechanism involving a transmission line outage (E3) and a load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,none,True,True,False,json
IEEE14_SCN_001116,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.98974990844727,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly a single transmission line outage (line_2_5), which defines E3.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_000995,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.3268187046051,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage (line_2_3).""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_000822,E2,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.983646869659424,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_000054,E0,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,36.12125945091248,1.0,True,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The scenario explicitly states that no disturbance was injected and no limit violations occurred.""
}
```",E0,none,none,high,n1_security;grid_query_topology,E0,grid_query,True,True,False,json
IEEE14_SCN_000407,E1,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.30239486694336,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": null,
  ""reason"": ""The injected mechanism is a 30% demand increase (load_change), which directly corresponds to a Load Surge (E1).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,none,True,True,False,json
IEEE14_SCN_002404,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.99505424499512,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_002496,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.20106601715088,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, combining a transmission line outage (E3) and a significant load surge (E1).""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,json
IEEE14_SCN_001353,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.13532257080078,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single generator outage (gen_G8), which matches the definition of E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_002776,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.42720198631287,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly combines a transmission line outage (E3) and a load surge (E1) using the '+' operator.""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_000755,E2,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.91133427619934,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": null,
  ""reason"": ""The injected mechanism is a 20% demand decrease across multiple load buses, which defines a load drop event.""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,none,True,True,False,json
IEEE14_SCN_002041,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,36.87662720680237,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single transmission line outage (line_6_13).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_002388,E7,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.89295411109924,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of increased excitation setpoints resulted in a post-event bus overvoltage (V > 1.05 pu).""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_002566,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.83517289161682,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly described as a compound mechanism involving a transmission line outage (E3) and a significant load surge (E1).""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,json
IEEE14_SCN_002979,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.95539999008179,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly described as a compound event combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_002925,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.61563491821289,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, combining a transmission line outage (E3) with a significant load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001467,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.49359726905823,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single generator outage (gen_G3), which directly corresponds to the E4 event class.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_002621,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,53.60211777687073,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly described as a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_002945,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.95077347755432,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism explicitly combines a transmission line outage (E3) with a significant load increase (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001395,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.35881066322327,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single unit generator outage (gen_G8).""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001944,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.17055082321167,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage (line_6_13).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001695,E5,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,50.6919469833374,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": null,
  ""reason"": ""The injected mechanism is explicitly defined as a medium down-ramp of renewable generation (PV and Wind), which matches the definition of E5.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,none,True,True,False,json
IEEE14_SCN_001664,E5,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.7941358089447,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": null,
  ""reason"": ""The injected mechanism is explicitly defined as a renewable_ramp (down-ramp) targeting wind generation.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,none,True,True,False,json
IEEE14_SCN_000993,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.03409671783447,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single transmission line outage (line_9_14).""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_001429,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.4278244972229,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single unit generator outage (gen_G2).""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001827,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,37.51305270195007,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single transmission line outage (line_6_13).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001720,E5,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.73799800872803,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (up-ramp) of PV and Wind generation.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_001858,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.17182874679565,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly describes a single generator outage (gen_G6).""
}
```",E4,undervoltage,generator,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E4,contingency,True,True,True,json
IEEE14_SCN_000735,E2,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.4881603717804,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism was a 20% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_002341,E7,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.144545555114746,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of increased excitation setpoints directly causes the observed overvoltage condition (V > 1.05).""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_001199,E3,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.30238175392151,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage (line_10_11), which corresponds to the E3 event class.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_001384,E4,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.3627986907959,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly injected a single generator outage targeting gen_G2.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001784,E5,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.14588642120361,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a medium up-ramp of renewable generation (PV and Wind).""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_002692,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.47553300857544,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly defined as a compound mechanism combining a transmission line outage (line_1_2) and a significant load surge (20% demand increase).""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,json
IEEE14_SCN_002494,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.82589554786682,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly described as a compound mechanism involving a transmission line outage (line_1_2) and a significant load increase (20% demand increase).""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,json
IEEE14_SCN_002988,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.05976891517639,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism involving a transmission line outage (E3) and a significant load increase (E1).""
}
```",E9,undervoltage,branch+demand,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_000068,E0,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.85602474212647,1.0,True,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": null,
  ""reason"": ""The scenario explicitly states that no disturbance was injected, indicating a normal operating state.""
}
```",E0,none,none,high,n1_security;grid_query_topology,E0,none,True,True,False,json
IEEE14_SCN_002854,E9,E3_LLM_Tools,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.8199565410614,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is explicitly described as a compound mechanism combining a transmission line outage (line_4_5) and a load surge (+20% demand).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
